STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_5112,Sales taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2019,,0.127,,A,Normal value,0,Units,5112,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_5112,Sales taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,0.128,,A,Normal value,0,Units,5112,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_5112,Sales taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2017,,0.13,,A,Normal value,0,Units,5112,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_5112,Sales taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,0.139,,A,Normal value,0,Units,5112,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,OECD_REP,OECD average country,TAX_REV,Tax revenue,S13,General government,T_5112,Sales taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,0.133,,A,Normal value,0,Units,5112,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,0.447,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,0.487,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,0.478,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2009,,0.415,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2008,,0.478,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2007,,0.52,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2006,,0.483,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2005,,0.413,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2022,,0.475,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2021,,0.456,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2020,,0.377,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2019,,0.397,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,0.43,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2017,,0.35,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,0.436,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,0.428,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2014,,0.425,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2013,,1.871,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1996,,1.643,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1995,,1.688,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1994,,1.535,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1993,,1.584,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1992,,1.492,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1991,,1.426,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1990,,1.515,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2012,,1.774,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2011,,1.747,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2010,,1.923,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2009,,1.936,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2008,,1.789,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2007,,1.745,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2006,,1.681,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2005,,1.629,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2004,,1.657,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2003,,1.774,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2002,,1.715,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2001,,1.66,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2000,,1.645,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1999,,1.745,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1998,,1.612,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1997,,1.588,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2022,,1.382,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2021,,1.524,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2020,,1.545,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2019,,1.802,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2018,,1.796,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2017,,1.869,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2016,,1.863,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2015,,1.95,,A,Normal value,0,Units,5200,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,2013,,0.807,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1996,,15.174,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1995,,16.352,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1994,,16.702,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1993,,21.135,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1992,,19.545,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1991,,14.72,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,COL,Colombia,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_OTR_SECTOR,Percentage of revenues in the same institutional sector,A,Annual,1990,,14.14,,A,Normal value,0,Units,1300,,1,One,_Z,Not applicable
