Fecha (dd/mm/aaaa),Orden del plazo,Plazo,Días plazo real,Tipo de aprobación,Tasa efectiva (%),Tasa nominal (%)
04/19/2010,1,Overnight,0,,3.563,3.453
04/20/2010,1,Overnight,0,,3.533,3.425
04/21/2010,1,Overnight,0,,3.526,3.418
04/22/2010,1,Overnight,0,,3.516,3.408
04/23/2010,1,Overnight,0,,3.507,3.4
04/26/2010,1,Overnight,0,,3.512,3.405
04/27/2010,1,Overnight,0,,3.537,3.428
04/28/2010,1,Overnight,0,,3.537,3.428
04/29/2010,1,Overnight,0,,3.537,3.428
04/30/2010,1,Overnight,0,,3.517,3.41
05/03/2010,1,Overnight,0,,3.01,2.925
05/04/2010,1,Overnight,0,,3.015,2.93
05/05/2010,1,Overnight,0,,3.015,2.93
05/06/2010,1,Overnight,0,,3.029,2.943
05/07/2010,1,Overnight,0,,3.036,2.95
05/10/2010,1,Overnight,0,,3.044,2.958
05/11/2010,1,Overnight,0,,3.05,2.963
05/12/2010,1,Overnight,0,,3.055,2.968
05/13/2010,1,Overnight,0,,3.057,2.97
05/14/2010,1,Overnight,0,,3.065,2.978
05/18/2010,1,Overnight,0,,3.067,2.98
05/19/2010,1,Overnight,0,,3.067,2.98
05/20/2010,1,Overnight,0,,3.076,2.988
05/21/2010,1,Overnight,0,,3.078,2.99
05/24/2010,1,Overnight,0,,3.065,2.978
05/25/2010,1,Overnight,0,,3.057,2.97
05/26/2010,1,Overnight,0,,3.055,2.968
05/27/2010,1,Overnight,0,,3.05,2.963
05/28/2010,1,Overnight,0,,3.034,2.948
05/31/2010,1,Overnight,0,,3.036,2.95
06/01/2010,1,Overnight,0,,3.02,2.935
06/02/2010,1,Overnight,0,,3.031,2.945
06/03/2010,1,Overnight,0,,3.036,2.95
06/04/2010,1,Overnight,0,,3.036,2.95
06/08/2010,1,Overnight,0,,3.046,2.96
06/09/2010,1,Overnight,0,,3.053,2.966
06/10/2010,1,Overnight,0,,3.053,2.966
06/11/2010,1,Overnight,0,,3.058,2.971
06/15/2010,1,Overnight,0,,3.067,2.98
06/16/2010,1,Overnight,0,,3.071,2.983
06/17/2010,1,Overnight,0,,3.087,2.999
06/18/2010,1,Overnight,0,,3.067,2.98
06/21/2010,1,Overnight,0,,3.05,2.963
06/22/2010,1,Overnight,0,,3.026,2.94
06/23/2010,1,Overnight,0,,3.015,2.93
06/24/2010,1,Overnight,0,,3.008,2.923
06/25/2010,1,Overnight,0,,3.01,2.925
06/28/2010,1,Overnight,0,,3.01,2.925
06/29/2010,1,Overnight,0,,3.027,2.941
06/30/2010,1,Overnight,0,,3.026,2.94
07/01/2010,1,Overnight,0,,3.062,2.975
07/02/2010,1,Overnight,0,,3.062,2.975
07/06/2010,1,Overnight,0,,3.072,2.984
07/07/2010,1,Overnight,0,,3.073,2.985
07/08/2010,1,Overnight,0,,3.052,2.965
07/09/2010,1,Overnight,0,,3.041,2.955
07/12/2010,1,Overnight,0,,3.05,2.963
07/13/2010,1,Overnight,0,,3.043,2.957
07/14/2010,1,Overnight,0,,3.049,2.962
07/15/2010,1,Overnight,0,,3.057,2.97
07/16/2010,1,Overnight,0,,3.036,2.95
07/19/2010,1,Overnight,0,,3.058,2.971
07/21/2010,1,Overnight,0,,3.057,2.97
07/22/2010,1,Overnight,0,,3.057,2.97
07/23/2010,1,Overnight,0,,3.057,2.97
07/26/2010,1,Overnight,0,,3.02,2.935
07/27/2010,1,Overnight,0,,3.015,2.93
07/28/2010,1,Overnight,0,,3.031,2.945
07/29/2010,1,Overnight,0,,3.034,2.948
07/30/2010,1,Overnight,0,,3.036,2.95
08/02/2010,1,Overnight,0,,3.023,2.938
08/03/2010,1,Overnight,0,,3.015,2.93
08/04/2010,1,Overnight,0,,3.015,2.93
08/05/2010,1,Overnight,0,,3.023,2.938
08/06/2010,1,Overnight,0,,3.023,2.938
08/09/2010,1,Overnight,0,,3.018,2.933
08/10/2010,1,Overnight,0,,3.031,2.945
08/11/2010,1,Overnight,0,,3.039,2.953
08/12/2010,1,Overnight,0,,3.042,2.956
08/13/2010,1,Overnight,0,,3.051,2.965
08/17/2010,1,Overnight,0,,3.057,2.97
08/18/2010,1,Overnight,0,,3.058,2.971
08/19/2010,1,Overnight,0,,3.061,2.974
08/20/2010,1,Overnight,0,,3.051,2.965
08/23/2010,1,Overnight,0,,3.055,2.968
08/24/2010,1,Overnight,0,,3.072,2.984
08/25/2010,1,Overnight,0,,3.071,2.983
08/26/2010,1,Overnight,0,,3.063,2.976
08/27/2010,1,Overnight,0,,3.062,2.975
08/30/2010,1,Overnight,0,,3.074,2.986
08/31/2010,1,Overnight,0,,3.081,2.993
09/01/2010,1,Overnight,0,,3.042,2.956
09/02/2010,1,Overnight,0,,3.052,2.965
09/03/2010,1,Overnight,0,,3.054,2.967
09/06/2010,1,Overnight,0,,3.069,2.982
09/07/2010,1,Overnight,0,,3.084,2.996
09/08/2010,1,Overnight,0,,3.074,2.986
09/09/2010,1,Overnight,0,,3.054,2.967
09/10/2010,1,Overnight,0,,3.05,2.964
09/13/2010,1,Overnight,0,,3.035,2.949
09/14/2010,1,Overnight,0,,3.036,2.95
09/15/2010,1,Overnight,0,,3.041,2.955
09/16/2010,1,Overnight,0,,3.041,2.955
09/17/2010,1,Overnight,0,,3.044,2.958
09/20/2010,1,Overnight,0,,3.044,2.958
09/21/2010,1,Overnight,0,,3.046,2.96
09/22/2010,1,Overnight,0,,3.05,2.963
09/23/2010,1,Overnight,0,,3.05,2.963
09/24/2010,1,Overnight,0,,3.044,2.958
09/27/2010,1,Overnight,0,,3.029,2.943
09/28/2010,1,Overnight,0,,3.023,2.938
09/29/2010,1,Overnight,0,,3.023,2.938
09/30/2010,1,Overnight,0,,3.023,2.938
10/01/2010,1,Overnight,0,,3.034,2.948
10/04/2010,1,Overnight,0,,3.044,2.958
10/05/2010,1,Overnight,0,,3.029,2.943
10/06/2010,1,Overnight,0,,3.029,2.943
10/07/2010,1,Overnight,0,,3.029,2.943
10/08/2010,1,Overnight,0,,3.028,2.943
10/11/2010,1,Overnight,0,,3.01,2.925
10/12/2010,1,Overnight,0,,3.008,2.923
10/13/2010,1,Overnight,0,,3.008,2.923
10/14/2010,1,Overnight,0,,3.005,2.92
10/15/2010,1,Overnight,0,,3.01,2.925
10/19/2010,1,Overnight,0,,3.01,2.925
10/20/2010,1,Overnight,0,,3.01,2.925
10/21/2010,1,Overnight,0,,3.017,2.932
10/22/2010,1,Overnight,0,,3.027,2.942
10/25/2010,1,Overnight,0,,3.034,2.948
10/26/2010,1,Overnight,0,,3.031,2.945
10/27/2010,1,Overnight,0,,3.028,2.942
10/28/2010,1,Overnight,0,,3.013,2.928
10/29/2010,1,Overnight,0,,3.01,2.925
11/02/2010,1,Overnight,0,,3.01,2.925
11/03/2010,1,Overnight,0,,3.01,2.925
11/04/2010,1,Overnight,0,,3.005,2.92
11/05/2010,1,Overnight,0,,3.004,2.92
11/08/2010,1,Overnight,0,,3.001,2.916
11/09/2010,1,Overnight,0,,3.005,2.92
11/10/2010,1,Overnight,0,,3.012,2.927
11/11/2010,1,Overnight,0,,3.029,2.943
11/12/2010,1,Overnight,0,,3.046,2.96
11/16/2010,1,Overnight,0,,3.044,2.958
11/17/2010,1,Overnight,0,,3.023,2.938
11/18/2010,1,Overnight,0,,3.05,2.963
11/19/2010,1,Overnight,0,,3.051,2.965
11/22/2010,1,Overnight,0,,3.061,2.974
11/23/2010,1,Overnight,0,,3.069,2.982
11/24/2010,1,Overnight,0,,3.02,2.935
11/25/2010,1,Overnight,0,,3.01,2.925
11/26/2010,1,Overnight,0,,3.02,2.935
11/29/2010,1,Overnight,0,,3.026,2.94
11/30/2010,1,Overnight,0,,3.005,2.92
12/01/2010,1,Overnight,0,,3.015,2.93
12/02/2010,1,Overnight,0,,3.057,2.97
12/03/2010,1,Overnight,0,,3.049,2.963
12/06/2010,1,Overnight,0,,3.041,2.955
12/07/2010,1,Overnight,0,,3.077,2.989
12/09/2010,1,Overnight,0,,3.078,2.99
12/10/2010,1,Overnight,0,,3.078,2.99
12/13/2010,1,Overnight,0,,3.044,2.958
12/14/2010,1,Overnight,0,,3.005,2.92
12/15/2010,1,Overnight,0,,3.057,2.97
12/16/2010,1,Overnight,0,,3.065,2.978
12/17/2010,1,Overnight,0,,3.065,2.978
12/20/2010,1,Overnight,0,,3.046,2.96
12/21/2010,1,Overnight,0,,3.076,2.988
12/22/2010,1,Overnight,0,,3.071,2.983
12/23/2010,1,Overnight,0,,3.073,2.985
12/24/2010,1,Overnight,0,,3.078,2.99
12/27/2010,1,Overnight,0,,3.05,2.963
12/28/2010,1,Overnight,0,,3.06,2.973
12/29/2010,1,Overnight,0,,3.005,2.92
12/30/2010,1,Overnight,0,,3.044,2.958
01/03/2011,1,Overnight,0,,3.06,2.973
01/04/2011,1,Overnight,0,,3.062,2.975
01/05/2011,1,Overnight,0,,3.067,2.98
01/06/2011,1,Overnight,0,,3.058,2.971
01/07/2011,1,Overnight,0,,3.047,2.961
01/11/2011,1,Overnight,0,,3.052,2.965
01/12/2011,1,Overnight,0,,3.031,2.945
01/13/2011,1,Overnight,0,,3.026,2.94
01/14/2011,1,Overnight,0,,3.031,2.945
01/17/2011,1,Overnight,0,,3.031,2.945
01/18/2011,1,Overnight,0,,3.031,2.945
01/19/2011,1,Overnight,0,,3.02,2.935
01/20/2011,1,Overnight,0,,3.02,2.935
01/21/2011,1,Overnight,0,,3.028,2.943
01/24/2011,1,Overnight,0,,3.034,2.948
01/25/2011,1,Overnight,0,,3.003,2.918
01/26/2011,1,Overnight,0,,3.031,2.945
01/27/2011,1,Overnight,0,,3.036,2.95
01/28/2011,1,Overnight,0,,3.044,2.958
01/31/2011,1,Overnight,0,,3.071,2.983
02/01/2011,1,Overnight,0,,3.053,2.966
02/02/2011,1,Overnight,0,,3.05,2.963
02/03/2011,1,Overnight,0,,3.067,2.98
02/04/2011,1,Overnight,0,,3.065,2.978
02/07/2011,1,Overnight,0,,3.085,2.997
02/08/2011,1,Overnight,0,,3.083,2.995
02/09/2011,1,Overnight,0,,3.041,2.955
02/10/2011,1,Overnight,0,,3.052,2.965
02/11/2011,1,Overnight,0,,3.013,2.928
02/14/2011,1,Overnight,0,,3.02,2.935
02/15/2011,1,Overnight,0,,3.02,2.935
02/16/2011,1,Overnight,0,,3.057,2.97
02/17/2011,1,Overnight,0,,3.065,2.978
02/18/2011,1,Overnight,0,,3.073,2.986
02/21/2011,1,Overnight,0,,3.055,2.968
02/22/2011,1,Overnight,0,,3.044,2.958
02/23/2011,1,Overnight,0,,3.046,2.96
02/24/2011,1,Overnight,0,,3.065,2.978
02/25/2011,1,Overnight,0,,3.081,2.993
02/28/2011,1,Overnight,0,,3.277,3.18
03/01/2011,1,Overnight,0,,3.277,3.18
03/02/2011,1,Overnight,0,,3.245,3.15
03/03/2011,1,Overnight,0,,3.222,3.128
03/04/2011,1,Overnight,0,,3.198,3.105
03/07/2011,1,Overnight,0,,3.114,3.025
03/08/2011,1,Overnight,0,,3.088,3
03/09/2011,1,Overnight,0,,3.167,3.075
03/10/2011,1,Overnight,0,,3.222,3.128
03/11/2011,1,Overnight,0,,3.24,3.145
03/14/2011,1,Overnight,0,,3.295,3.198
03/15/2011,1,Overnight,0,,3.243,3.148
03/16/2011,1,Overnight,0,,3.271,3.175
03/17/2011,1,Overnight,0,,3.345,3.245
03/18/2011,1,Overnight,0,,3.339,3.24
03/22/2011,1,Overnight,0,,3.581,3.47
03/23/2011,1,Overnight,0,,3.633,3.52
03/24/2011,1,Overnight,0,,3.607,3.495
03/25/2011,1,Overnight,0,,3.575,3.465
03/28/2011,1,Overnight,0,,3.586,3.475
03/29/2011,1,Overnight,0,,3.623,3.51
03/30/2011,1,Overnight,0,,3.636,3.523
03/31/2011,1,Overnight,0,,3.623,3.51
04/01/2011,1,Overnight,0,,3.559,3.45
04/04/2011,1,Overnight,0,,3.612,3.5
04/05/2011,1,Overnight,0,,3.56,3.45
04/06/2011,1,Overnight,0,,3.507,3.4
04/07/2011,1,Overnight,0,,3.56,3.45
04/08/2011,1,Overnight,0,,3.559,3.45
04/11/2011,1,Overnight,0,,3.56,3.45
04/12/2011,1,Overnight,0,,3.56,3.45
04/13/2011,1,Overnight,0,,3.497,3.39
04/14/2011,1,Overnight,0,,3.497,3.39
04/15/2011,1,Overnight,0,,3.554,3.445
04/18/2011,1,Overnight,0,,3.638,3.525
04/19/2011,1,Overnight,0,,3.596,3.485
04/20/2011,1,Overnight,0,,3.638,3.525
04/25/2011,1,Overnight,0,,3.649,3.535
04/26/2011,1,Overnight,0,,3.686,3.57
04/27/2011,1,Overnight,0,,3.701,3.585
04/28/2011,1,Overnight,0,,3.713,3.596
04/29/2011,1,Overnight,0,,3.704,3.588
05/02/2011,1,Overnight,0,,3.794,3.673
05/03/2011,1,Overnight,0,,3.838,3.715
05/04/2011,1,Overnight,0,,3.875,3.75
05/05/2011,1,Overnight,0,,3.901,3.775
05/06/2011,1,Overnight,0,,3.917,3.79
05/09/2011,1,Overnight,0,,3.901,3.775
05/10/2011,1,Overnight,0,,3.891,3.765
05/11/2011,1,Overnight,0,,3.896,3.77
05/12/2011,1,Overnight,0,,3.931,3.803
05/13/2011,1,Overnight,0,,3.985,3.855
05/16/2011,1,Overnight,0,,4.038,3.905
05/17/2011,1,Overnight,0,,4.102,3.965
05/18/2011,1,Overnight,0,,3.812,3.69
05/19/2011,1,Overnight,0,,3.791,3.67
05/20/2011,1,Overnight,0,,3.769,3.65
05/23/2011,1,Overnight,0,,3.78,3.66
05/24/2011,1,Overnight,0,,3.78,3.66
05/25/2011,1,Overnight,0,,3.78,3.66
05/26/2011,1,Overnight,0,,3.749,3.63
05/27/2011,1,Overnight,0,,3.754,3.635
05/30/2011,1,Overnight,0,,3.733,3.615
05/31/2011,1,Overnight,0,,3.996,3.865
06/01/2011,1,Overnight,0,,4.01,3.878
06/02/2011,1,Overnight,0,,4.026,3.893
06/03/2011,1,Overnight,0,,4.043,3.91
06/07/2011,1,Overnight,0,,4.033,3.9
06/08/2011,1,Overnight,0,,4.068,3.933
06/09/2011,1,Overnight,0,,4.002,3.87
06/10/2011,1,Overnight,0,,3.999,3.868
06/13/2011,1,Overnight,0,,4.021,3.888
06/14/2011,1,Overnight,0,,3.991,3.86
06/15/2011,1,Overnight,0,,4.044,3.91
06/16/2011,1,Overnight,0,,4.049,3.915
06/17/2011,1,Overnight,0,,4.023,3.891
06/20/2011,1,Overnight,0,,4.247,4.103
06/21/2011,1,Overnight,0,,4.258,4.113
06/22/2011,1,Overnight,0,,4.253,4.108
06/23/2011,1,Overnight,0,,4.265,4.12
06/24/2011,1,Overnight,0,,4.254,4.11
06/28/2011,1,Overnight,0,,4.242,4.098
06/29/2011,1,Overnight,0,,4.253,4.108
06/30/2011,1,Overnight,0,,4.253,4.108
07/01/2011,1,Overnight,0,,4.265,4.12
07/05/2011,1,Overnight,0,,4.3,4.153
07/06/2011,1,Overnight,0,,4.334,4.185
07/07/2011,1,Overnight,0,,4.367,4.216
07/08/2011,1,Overnight,0,,4.334,4.185
07/11/2011,1,Overnight,0,,4.329,4.18
07/12/2011,1,Overnight,0,,4.281,4.135
07/13/2011,1,Overnight,0,,4.293,4.146
07/14/2011,1,Overnight,0,,4.341,4.191
07/15/2011,1,Overnight,0,,4.306,4.159
07/18/2011,1,Overnight,0,,4.335,4.186
07/19/2011,1,Overnight,0,,4.35,4.2
07/21/2011,1,Overnight,0,,4.361,4.21
07/22/2011,1,Overnight,0,,4.397,4.245
07/25/2011,1,Overnight,0,,4.329,4.18
07/26/2011,1,Overnight,0,,4.255,4.11
07/27/2011,1,Overnight,0,,4.292,4.145
07/28/2011,1,Overnight,0,,4.309,4.161
07/29/2011,1,Overnight,0,,4.313,4.165
08/01/2011,1,Overnight,0,,4.532,4.372
08/02/2011,1,Overnight,0,,4.536,4.376
08/03/2011,1,Overnight,0,,4.593,4.429
08/04/2011,1,Overnight,0,,4.567,4.405
08/05/2011,1,Overnight,0,,4.625,4.46
08/08/2011,1,Overnight,0,,4.588,4.425
08/09/2011,1,Overnight,0,,4.578,4.415
08/10/2011,1,Overnight,0,,4.657,4.49
08/11/2011,1,Overnight,0,,4.588,4.425
08/12/2011,1,Overnight,0,,4.587,4.425
08/16/2011,1,Overnight,0,,4.588,4.425
08/17/2011,1,Overnight,0,,4.599,4.435
08/18/2011,1,Overnight,0,,4.647,4.48
08/19/2011,1,Overnight,0,,4.66,4.493
08/22/2011,1,Overnight,0,,4.588,4.425
08/23/2011,1,Overnight,0,,4.611,4.446
08/24/2011,1,Overnight,0,,4.615,4.45
08/25/2011,1,Overnight,0,,4.66,4.493
08/26/2011,1,Overnight,0,,4.667,4.5
08/29/2011,1,Overnight,0,,4.615,4.45
08/30/2011,1,Overnight,0,,4.61,4.445
08/31/2011,1,Overnight,0,,4.625,4.46
09/01/2011,1,Overnight,0,,4.615,4.45
09/02/2011,1,Overnight,0,,4.598,4.435
09/05/2011,1,Overnight,0,,4.535,4.375
09/06/2011,1,Overnight,0,,4.569,4.407
09/07/2011,1,Overnight,0,,4.53,4.37
09/08/2011,1,Overnight,0,,4.519,4.36
09/09/2011,1,Overnight,0,,4.545,4.385
09/12/2011,1,Overnight,0,,4.568,4.406
09/13/2011,1,Overnight,0,,4.525,4.365
09/14/2011,1,Overnight,0,,4.514,4.355
09/15/2011,1,Overnight,0,,4.498,4.34
09/16/2011,1,Overnight,0,,4.498,4.34
09/19/2011,1,Overnight,0,,4.546,4.385
09/20/2011,1,Overnight,0,,4.6,4.436
09/21/2011,1,Overnight,0,,4.625,4.46
09/22/2011,1,Overnight,0,,4.641,4.475
09/23/2011,1,Overnight,0,,4.641,4.475
09/26/2011,1,Overnight,0,,4.576,4.413
09/27/2011,1,Overnight,0,,4.583,4.42
09/28/2011,1,Overnight,0,,4.595,4.431
09/29/2011,1,Overnight,0,,4.625,4.46
09/30/2011,1,Overnight,0,,4.614,4.45
10/03/2011,1,Overnight,0,,4.62,4.455
10/04/2011,1,Overnight,0,,4.666,4.498
10/05/2011,1,Overnight,0,,4.668,4.5
10/06/2011,1,Overnight,0,,4.673,4.505
10/07/2011,1,Overnight,0,,4.667,4.5
10/10/2011,1,Overnight,0,,4.668,4.5
10/11/2011,1,Overnight,0,,4.669,4.501
10/12/2011,1,Overnight,0,,4.669,4.501
10/13/2011,1,Overnight,0,,4.669,4.501
10/14/2011,1,Overnight,0,,4.668,4.501
10/18/2011,1,Overnight,0,,4.663,4.495
10/19/2011,1,Overnight,0,,4.66,4.493
10/20/2011,1,Overnight,0,,4.658,4.491
10/21/2011,1,Overnight,0,,4.66,4.493
10/24/2011,1,Overnight,0,,4.663,4.495
10/25/2011,1,Overnight,0,,4.663,4.495
10/26/2011,1,Overnight,0,,4.66,4.493
10/27/2011,1,Overnight,0,,4.657,4.49
10/28/2011,1,Overnight,0,,4.641,4.475
10/31/2011,1,Overnight,0,,4.62,4.455
11/01/2011,1,Overnight,0,,4.572,4.41
11/02/2011,1,Overnight,0,,4.56,4.398
11/03/2011,1,Overnight,0,,4.549,4.388
11/04/2011,1,Overnight,0,,4.538,4.378
11/08/2011,1,Overnight,0,,4.557,4.395
11/09/2011,1,Overnight,0,,4.594,4.43
11/10/2011,1,Overnight,0,,4.631,4.465
11/11/2011,1,Overnight,0,,4.667,4.5
11/15/2011,1,Overnight,0,,4.668,4.5
11/16/2011,1,Overnight,0,,4.641,4.475
11/17/2011,1,Overnight,0,,4.615,4.45
11/18/2011,1,Overnight,0,,4.587,4.424
11/21/2011,1,Overnight,0,,4.586,4.423
11/22/2011,1,Overnight,0,,4.592,4.428
11/23/2011,1,Overnight,0,,4.623,4.458
11/24/2011,1,Overnight,0,,4.562,4.4
11/25/2011,1,Overnight,0,,4.567,4.405
11/28/2011,1,Overnight,0,,4.793,4.618
11/29/2011,1,Overnight,0,,4.793,4.618
11/30/2011,1,Overnight,0,,4.785,4.61
12/01/2011,1,Overnight,0,,4.802,4.626
12/02/2011,1,Overnight,0,,4.801,4.626
12/05/2011,1,Overnight,0,,4.802,4.626
12/06/2011,1,Overnight,0,,4.804,4.628
12/07/2011,1,Overnight,0,,4.809,4.633
12/09/2011,1,Overnight,0,,4.795,4.62
12/12/2011,1,Overnight,0,,4.793,4.618
12/13/2011,1,Overnight,0,,4.783,4.608
12/14/2011,1,Overnight,0,,4.798,4.623
12/15/2011,1,Overnight,0,,4.79,4.615
12/16/2011,1,Overnight,0,,4.795,4.62
12/19/2011,1,Overnight,0,,4.802,4.626
12/20/2011,1,Overnight,0,,4.798,4.623
12/21/2011,1,Overnight,0,,4.806,4.63
12/22/2011,1,Overnight,0,,4.804,4.628
12/23/2011,1,Overnight,0,,4.806,4.631
12/26/2011,1,Overnight,0,,4.804,4.628
12/27/2011,1,Overnight,0,,4.779,4.605
12/28/2011,1,Overnight,0,,4.811,4.635
12/29/2011,1,Overnight,0,,4.819,4.643
01/02/2012,1,Overnight,0,,4.806,4.63
01/03/2012,1,Overnight,0,,4.774,4.6
01/04/2012,1,Overnight,0,,4.753,4.58
01/05/2012,1,Overnight,0,,4.758,4.585
01/06/2012,1,Overnight,0,,4.752,4.58
01/10/2012,1,Overnight,0,,4.753,4.58
01/11/2012,1,Overnight,0,,4.753,4.58
01/12/2012,1,Overnight,0,,4.753,4.58
01/13/2012,1,Overnight,0,,4.752,4.58
01/16/2012,1,Overnight,0,,4.749,4.576
01/17/2012,1,Overnight,0,,4.749,4.576
01/18/2012,1,Overnight,0,,4.743,4.571
01/19/2012,1,Overnight,0,,4.74,4.568
01/20/2012,1,Overnight,0,,4.738,4.567
01/23/2012,1,Overnight,0,,4.741,4.569
01/24/2012,1,Overnight,0,,4.746,4.574
01/25/2012,1,Overnight,0,,4.744,4.572
01/26/2012,1,Overnight,0,,4.744,4.572
01/27/2012,1,Overnight,0,,4.749,4.577
01/30/2012,1,Overnight,0,,4.746,4.574
01/31/2012,1,Overnight,0,,5.001,4.813
02/01/2012,1,Overnight,0,,5.001,4.813
02/02/2012,1,Overnight,0,,4.999,4.812
02/03/2012,1,Overnight,0,,4.999,4.812
02/06/2012,1,Overnight,0,,5.001,4.813
02/07/2012,1,Overnight,0,,5.006,4.818
02/08/2012,1,Overnight,0,,5.004,4.816
02/09/2012,1,Overnight,0,,5.007,4.819
02/10/2012,1,Overnight,0,,5.005,4.818
02/13/2012,1,Overnight,0,,5.008,4.82
02/14/2012,1,Overnight,0,,5.008,4.82
02/15/2012,1,Overnight,0,,5.008,4.82
02/16/2012,1,Overnight,0,,5.01,4.822
02/17/2012,1,Overnight,0,,5.009,4.822
02/20/2012,1,Overnight,0,,5.012,4.824
02/21/2012,1,Overnight,0,,5.013,4.825
02/22/2012,1,Overnight,0,,5.013,4.825
02/23/2012,1,Overnight,0,,5.013,4.825
02/24/2012,1,Overnight,0,,5.018,4.83
02/27/2012,1,Overnight,0,,5.248,5.045
02/28/2012,1,Overnight,0,,5.248,5.045
02/29/2012,1,Overnight,0,,5.244,5.041
03/01/2012,1,Overnight,0,,5.246,5.043
03/02/2012,1,Overnight,0,,5.241,5.039
03/05/2012,1,Overnight,0,,5.242,5.04
03/06/2012,1,Overnight,0,,5.246,5.043
03/07/2012,1,Overnight,0,,5.248,5.045
03/08/2012,1,Overnight,0,,5.251,5.048
03/09/2012,1,Overnight,0,,5.252,5.05
03/12/2012,1,Overnight,0,,5.252,5.049
03/13/2012,1,Overnight,0,,5.253,5.05
03/14/2012,1,Overnight,0,,5.252,5.049
03/15/2012,1,Overnight,0,,5.253,5.05
03/16/2012,1,Overnight,0,,5.254,5.052
03/20/2012,1,Overnight,0,,5.255,5.052
03/21/2012,1,Overnight,0,,5.254,5.051
03/22/2012,1,Overnight,0,,5.254,5.051
03/23/2012,1,Overnight,0,,5.256,5.053
03/26/2012,1,Overnight,0,,5.255,5.052
03/27/2012,1,Overnight,0,,5.255,5.052
03/28/2012,1,Overnight,0,,5.254,5.051
03/29/2012,1,Overnight,0,,5.252,5.049
03/30/2012,1,Overnight,0,,5.25,5.048
04/02/2012,1,Overnight,0,,5.253,5.05
04/03/2012,1,Overnight,0,,5.253,5.05
04/04/2012,1,Overnight,0,,5.252,5.05
04/09/2012,1,Overnight,0,,5.253,5.05
04/10/2012,1,Overnight,0,,5.251,5.048
04/11/2012,1,Overnight,0,,5.252,5.049
04/12/2012,1,Overnight,0,,5.251,5.048
04/13/2012,1,Overnight,0,,5.248,5.046
04/16/2012,1,Overnight,0,,5.251,5.048
04/17/2012,1,Overnight,0,,5.252,5.049
04/18/2012,1,Overnight,0,,5.254,5.051
04/19/2012,1,Overnight,0,,5.256,5.053
04/20/2012,1,Overnight,0,,5.259,5.056
04/23/2012,1,Overnight,0,,5.262,5.058
04/24/2012,1,Overnight,0,,5.263,5.059
04/25/2012,1,Overnight,0,,5.265,5.061
04/26/2012,1,Overnight,0,,5.263,5.059
04/27/2012,1,Overnight,0,,5.262,5.059
04/30/2012,1,Overnight,0,,5.26,5.057
05/02/2012,1,Overnight,0,,5.263,5.059
05/03/2012,1,Overnight,0,,5.264,5.06
05/04/2012,1,Overnight,0,,5.262,5.059
05/07/2012,1,Overnight,0,,5.266,5.062
05/08/2012,1,Overnight,0,,5.267,5.063
05/09/2012,1,Overnight,0,,5.268,5.064
05/10/2012,1,Overnight,0,,5.268,5.064
05/11/2012,1,Overnight,0,,5.269,5.066
05/14/2012,1,Overnight,0,,5.272,5.068
05/15/2012,1,Overnight,0,,5.273,5.069
05/16/2012,1,Overnight,0,,5.269,5.065
05/17/2012,1,Overnight,0,,5.269,5.065
05/18/2012,1,Overnight,0,,5.268,5.065
05/22/2012,1,Overnight,0,,5.27,5.066
05/23/2012,1,Overnight,0,,5.272,5.068
05/24/2012,1,Overnight,0,,5.273,5.069
05/25/2012,1,Overnight,0,,5.273,5.069
05/28/2012,1,Overnight,0,,5.274,5.07
05/29/2012,1,Overnight,0,,5.274,5.07
05/30/2012,1,Overnight,0,,5.276,5.071
05/31/2012,1,Overnight,0,,5.277,5.072
06/01/2012,1,Overnight,0,,5.278,5.074
06/04/2012,1,Overnight,0,,5.281,5.076
06/05/2012,1,Overnight,0,,5.284,5.079
06/06/2012,1,Overnight,0,,5.287,5.082
06/07/2012,1,Overnight,0,,5.295,5.089
06/08/2012,1,Overnight,0,,5.299,5.094
06/12/2012,1,Overnight,0,,5.302,5.096
06/13/2012,1,Overnight,0,,5.306,5.1
06/14/2012,1,Overnight,0,,5.313,5.106
06/15/2012,1,Overnight,0,,5.319,5.113
06/19/2012,1,Overnight,0,,5.312,5.105
06/20/2012,1,Overnight,0,,5.31,5.103
06/21/2012,1,Overnight,0,,5.3,5.094
06/22/2012,1,Overnight,0,,5.306,5.1
06/25/2012,1,Overnight,0,,5.315,5.108
06/26/2012,1,Overnight,0,,5.321,5.114
06/27/2012,1,Overnight,0,,5.31,5.103
06/28/2012,1,Overnight,0,,5.299,5.093
06/29/2012,1,Overnight,0,,5.316,5.11
07/03/2012,1,Overnight,0,,5.31,5.103
07/04/2012,1,Overnight,0,,5.322,5.115
07/05/2012,1,Overnight,0,,5.33,5.122
07/06/2012,1,Overnight,0,,5.359,5.15
07/09/2012,1,Overnight,0,,5.368,5.158
07/10/2012,1,Overnight,0,,5.397,5.185
07/11/2012,1,Overnight,0,,5.412,5.199
07/12/2012,1,Overnight,0,,5.426,5.212
07/13/2012,1,Overnight,0,,5.445,5.23
07/16/2012,1,Overnight,0,,5.451,5.235
07/17/2012,1,Overnight,0,,5.454,5.238
07/18/2012,1,Overnight,0,,5.456,5.24
07/19/2012,1,Overnight,0,,5.457,5.242
07/23/2012,1,Overnight,0,,5.456,5.24
07/24/2012,1,Overnight,0,,5.459,5.243
